MonthYear_Date,ActionGeo_CountryCode,count
201603,LS,244
201507,CQ,34
201509,PC,59
201511,SB,38
201706,TL,13
201708,NF,21
201702,UG,16491
201702,NO,12136
201507,WS,2025
201512,LY,19074
201611,CV,329
201708,JE,4921
201708,TI,2033
201607,MI,8167
201706,NH,1053
201507,RB,5503
201507,PO,6269
201509,UK,277353
201610,RS,173072
201510,AR,7416
201612,OD,6118
201612,HO,2142
201704,TS,3647
201602,AC,1286
201505,JE,5465
201707,FP,163
201502,SC,147
201703,BH,4002
201705,EG,36878
201606,PM,7779
201606,MU,3977
201604,UK,296025
201701,VT,2337
201701,CT,1634
201609,KG,4923
201608,SI,1304
201511,TO,707
201504,RE,278
201508,CW,464
201604,TV,541
201509,AO,4028
201708,MK,2967
201504,NF,16
201706,PC,33
201502,FO,21
201502,FG,32
201507,FK,23
201505,MQ,1
201508,BC,5025
201701,MX,70377
201602,BR,29606
201611,MK,2876
201708,NP,12551
201607,CA,130013
201511,LA,2361
201511,NP,17569
201509,BL,2654
201705,SP,26579
201701,GY,7022
201611,MZ,3613
201603,BC,4592
201602,PA,667
201607,PL,33452
201606,ER,5175
201609,HA,5652
201601,KG,3017
201603,YI,670
201701,PM,6106
201611,TX,3576
201609,CI,6410
201612,MI,6459
201706,CI,5149
201708,OS,2461
201708,LA,3143
201702,BK,1445
201702,AA,426
201608,TS,4268
201707,BK,940
201610,NG,5647
201601,DA,13710
201612,BK,2154
201605,KZ,5688
201609,ER,2191
201704,MR,410
201506,BC,4442
201511,PU,120
201704,RN,56
201608,TK,65
201608,GP,82
201704,TK,16
201609,NF,11
201510,NT,5
201508,EG,55266
201608,SY,116619
201701,TS,6045
201703,WE,8886
201611,UG,19335
201708,IZ,41830
201708,GZ,2103
201511,IC,2651
201511,MT,12860
201602,WA,5380
201509,YM,26356
201509,CO,13087
201509,EG,48603
201701,MK,3168
201705,HK,7392
201702,FP,218
201602,RM,643
201510,FK,38
201506,BO,8207
201510,PS,258
201707,PG,51
201703,FP,339
201502,SY,29665
201512,HR,3213
201707,HU,9402
201705,IV,3169
201701,BG,32400
201605,UZ,3888
201504,EG,42003
201607,BY,3544
201604,RB,4483
201604,BN,2371
201608,GZ,2342
201610,MN,925
201701,TV,51
201708,MJ,1457
201602,CN,163
201706,CV,95
201507,PG,121
201611,PF,17
201609,TL,51
201709,JN,3
201608,MX,41187
201703,IS,117102
201702,MY,45552
201509,IR,101813
201610,IT,45355
201709,VE,9748
201606,TD,6269
201601,GZ,5789
201505,OD,8056
201511,PE,6990
201707,WZ,1243
201610,ZA,7039
201505,IN,183529
201504,SW,12209
201604,AE,18213
201605,BN,3173
201704,BL,1972
201509,AN,187
201702,MZ,2361
201702,WS,1698
201509,PS,327
201605,VI,797
201604,SE,1274
201701,MB,115
201509,MB,88
201703,TN,811
201506,DO,405
201704,AQ,287
201509,TP,103
201706,PF,9
201508,BD,2091
201701,FR,82376
201507,EI,46837
201611,NO,10012
201503,SN,22667
201705,SY,80135
201705,BN,2137
201510,LY,17604
201510,RM,634
201510,NR,2898
201702,CV,405
201605,CY,5909
201612,AY,1484
201512,FJ,5213
201603,LA,2911
201509,ES,3331
201606,GV,1474
201612,MG,2894
201601,BL,1890
201511,BC,4518
201505,BR,15489
201705,WI,384
201504,GG,3205
201506,HK,9526
201702,MO,7470
201506,IR,63726
201702,TO,645
201611,BK,1632
201602,MT,6227
201607,TI,2995
201609,AO,3607
201612,AC,925
201504,BL,1833
201611,LS,213
201611,WS,2119
201601,TO,729
201706,FG,83
201506,EG,45990
201505,AQ,182
201508,RW,8925
201508,FR,77046
201701,CF,3381
201702,ER,1604
201703,IN,253607
201703,UP,28167
201611,IZ,73378
201706,FJ,6048
201705,RP,87365
201510,UG,17382
201606,ES,2481
201602,FJ,9817
201612,MY,34156
201609,NI,140334
201612,SE,1057
201704,VM,26655
201512,ER,2125
201504,SF,79114
201504,SA,67888
201612,GV,2049
201504,MX,29694
201612,HU,7352
201601,KZ,2943
201610,SL,3199
201607,BB,2663
201606,YI,153
201707,BR,14495
201606,NI,150168
201705,OS,2665
201611,CF,3704
201609,SW,14970
201603,MI,7195
201607,MZ,6797
201706,MD,2089
201606,CT,2798
201706,GQ,2089
201608,RM,481
201707,UZ,2294
201603,CJ,1479
201511,OC,413
201604,NE,232
201701,FK,66
201702,SH,9
201701,NI,149637
201707,UP,26953
201509,CH,171224
201607,RS,112769
201610,ES,2558
201610,SA,44468
201605,WS,2420
201606,AE,17430
201610,KZ,5129
201509,LU,5189
201505,IZ,79543
201605,GK,930
201505,YM,35900
201503,FI,4666
201502,JO,6221
201603,ZA,11369
201601,BM,9351
201508,WI,671
201510,VQ,396
201612,FK,40
201605,CF,5109
201602,EG,46591
201506,GR,59938
201703,SN,17736
201704,ID,28930
201704,WA,3322
201502,TH,7118
201609,AL,3394
201702,AO,3479
201505,MK,9160
201708,BH,3908
201503,ST,567
201502,OS,716
201707,HQ,111
201506,AG,6132
201709,GJ,701
201608,GJ,1011
201611,CN,93
201504,AQ,251
201505,SH,36
201511,BV,2
201508,EZ,5970
201502,LS,39
201702,IR,90188
201512,IS,115702
201707,FJ,5419
201707,KZ,5835
201706,HA,4232
201607,JA,51373
201601,RP,59243
201511,AL,3781
201606,SN,20472
201605,TZ,10964
201609,AM,12331
201612,PP,2181
201603,GI,867
201607,ZI,27224
201604,ML,3370
201601,GG,2459
201511,MV,3981
201709,NR,452
201512,NR,303
201504,PA,734
201508,MO,7057
201703,SG,2922
201704,BX,5258
201705,MJ,1492
201605,HU,7441
201608,PU,351
201706,GP,52
201607,GL,796
201603,BP,682
201512,DJ,2797
201512,MD,1406
201503,AN,275
201506,AY,481
201703,RE,260
201611,VI,387
201609,NS,650
201506,MD,2145
201605,FQ,1
201511,IP,3
201603,FG,33
201701,WQ,7
201511,MF,6
201701,ID,29409
201608,VM,32001
201608,NL,15193
201608,NG,4728
201512,BG,28317
201512,MU,3674
201611,LE,15458
201708,CI,6993
201603,MG,2130
201701,AM,10378
201509,JM,10629
201606,NG,6682
201602,BT,1810
201703,GA,5198
201612,CB,10598
201701,PF,28
201602,LG,2321
201607,JM,10688
201612,JE,6103
201505,UY,1786
201605,GV,1873
201709,FM,135
201703,AE,19358
201702,RE,370
201706,KS,28049
201509,AE,18550
201509,RO,10296
201605,DJ,2256
201602,DA,10124
201704,QA,10865
201705,CM,3569
201510,NH,962
201705,NU,1644
201609,LH,3029
201604,WZ,1611
201504,MT,7372
201705,TT,623
201706,DO,244
201605,AN,59
201602,NF,10
201709,KT,20
201509,DQ,2
201610,EG,35683
201610,WA,4684
201606,GY,5024
201707,MD,3172
201508,SF,64507
201509,PO,5841
201601,GH,23634
201601,IZ,66601
201702,NR,1311
201701,GA,26218
201508,MN,1451
201610,DR,2457
201504,VC,370
201706,RB,2923
201609,TX,2076
201503,GK,1007
201606,LY,18078
201606,DA,10581
201504,BA,7566
201703,EI,67425
201704,EI,39282
201603,MP,1234
201705,SG,2780
201603,PP,2038
201502,UY,699
201506,NP,17176
201502,SI,327
201704,CJ,653
201502,AA,158
201505,GK,782
201503,SC,221
201508,TX,3076
201508,KV,2049
201502,UP,28885
201701,TX,1870
201702,GP,110
201507,MT,6869
201602,IZ,53719
201511,HR,5984
201703,UZ,3111
201511,LH,3422
201512,CT,8220
201609,WA,4153
201609,QA,8678
201709,BN,1108
201605,ZA,9793
201611,VC,648
201611,LI,6413
201611,TI,2084
201504,WS,2095
201508,BT,1427
201509,MN,978
201606,UZ,7642
201709,PO,3643
201601,CA,127290
201603,VT,1385
201704,HR,3298
201510,FJ,5643
201601,RI,2891
201607,MN,1180
201705,LT,1289
201703,SH,11
201505,FP,160
201611,NE,27
201609,TP,46
201610,KT,24
201603,SM,85
201602,HQ,2
201502,GT,1058
201502,CD,2621
201701,GH,29740
201702,ID,30852
201603,EG,47146
201703,KU,6599
201511,CY,7447
201611,EG,31896
201611,NL,19783
201702,MG,1666
201603,VE,8529
201707,PM,8055
201702,EK,827
201702,BA,7251
201503,TU,63187
201510,JE,5863
201510,FI,5419
201510,RW,7253
201601,CI,5946
201611,LO,1813
201609,CA,154930
201609,UP,27747
201607,BH,3713
201604,NP,13118
201610,OS,3425
201610,GB,862
201607,BD,1585
201505,BU,8124
201611,PU,210
201704,CV,125
201511,MY,47653
201512,DR,1849
201509,GR,42711
201511,SU,13472
201511,CF,3113
201510,CH,152289
201510,UP,30313
201702,LO,1712
201709,NL,12413
201709,SO,10731
201506,UZ,4014
201705,CT,4324
201601,YI,84
201604,MN,1160
201504,KV,1725
201701,MV,1554
201704,BY,1857
201506,CU,15171
201609,NH,936
201509,AQ,279
201512,LQ,1
201608,CE,20116
201602,SF,64242
201703,HA,6157
201507,RP,63370
201702,VI,593
201607,CO,7545
201707,ES,3436
201706,IN,230198
201507,IC,3276
201701,UG,15415
201510,KZ,4969
201606,MR,860
201605,IR,78694
201605,YM,14621
201605,PL,17228
201605,KU,8024
201605,RQ,5780
201603,MD,1973
201612,TS,10682
201510,RQ,4362
201709,GA,2126
201606,GG,3315
201601,MZ,3176
201507,DO,327
201609,FG,61
201609,MI,5651
201709,CE,10743
201705,LH,3535
201611,BB,3894
201608,SO,17098
201505,NP,37700
201503,TD,5367
201504,VT,2023
201503,MC,655
201508,GP,135
201506,TX,2747
201708,CN,111
201709,MF,13
201502,KZ,2140
201502,ES,866
201702,AL,4298
201703,KS,46636
201703,ES,3840
201703,OD,8699
201511,SY,197910
201512,WE,11093
201611,NI,139625
201708,BA,5649
201708,CY,3455
201603,NZ,31000
201707,AM,9583
201706,AJ,10107
201706,YM,13952
201703,MZ,2020
201612,SY,145268
201703,IV,1862
201709,EN,3553
201504,CU,30015
201704,GG,3214
201510,HO,2142
201505,ML,4979
201708,TD,5339
201709,WQ,5
201601,CN,315
201504,HK,7760
201601,FP,222
201506,GZ,2743
201503,VQ,382
201703,BF,5730
201503,BA,8109
201605,SO,17489
201609,PE,10842
201704,TH,18810
201704,SU,14766
201704,SO,18018
201709,TT,572
201503,HR,3153
201601,NI,125281
201606,LH,3345
201605,SI,1500
201601,BG,24750
201610,TT,701
201504,RN,28
201505,KV,2107
201704,KR,263
201512,AN,80
201512,IO,3
201508,DA,6848
201502,LO,745
201701,PP,2365
201701,ET,10155
201703,AM,14300
201512,GR,28417
201512,OD,5522
201706,CH,146552
201510,AS,153862
201707,PA,1074
201509,SA,60526
201605,CA,168017
201705,WE,10050
201612,CM,4683
201611,RW,7621
201612,NO,10866
201704,ZI,17739
201704,ZA,7808
201708,CV,239
201608,ER,1312
201505,CW,646
201610,FP,271
201605,BA,5384
201707,GR,16057
201609,PM,4978
201704,CH,167552
201604,VM,28140
201601,RW,6044
201506,NZ,29373
201509,RE,552
201504,MP,1108
201607,MC,750
201601,VC,424
201709,AN,79
201701,IO,22
201605,TP,66
201603,HQ,8
201504,CN,74
201503,SB,29
201703,MF,15
201605,IO,12
201604,FQ,3
201502,EG,21155
201702,BE,23380
201506,BL,1852
201611,MY,41511
201611,PP,2777
201705,AF,52934
201706,MR,1264
201706,UP,21062
201601,KS,35714
201512,BH,3606
201509,AR,10627
201602,HK,9322
201610,IS,86154
201606,AL,4046
201612,PE,8946
201602,AE,20004
201602,RQ,4023
201510,GQ,2229
201505,KE,30203
201504,GL,650
201612,RM,477
201605,CT,1876
201605,KS,29948
201602,CS,2756
201704,CD,2889
201604,CA,148336
201704,CE,16316
201606,TV,238
201608,BN,2936
201709,GY,2582
201506,YI,163
201607,AA,243
201507,TP,189
201606,MH,124
201608,CQ,35
201702,LE,16827
201609,MX,50721
201707,AL,2572
201709,UZ,2962
201607,PE,7104
201607,HK,8808
201605,LA,4437
201602,GT,3378
201509,TU,81449
201601,IR,181411
201512,TW,12594
201709,FI,3933
201603,AO,4350
201703,SA,40732
201612,HK,7646
201706,GY,4039
201509,BM,10323
201506,GH,24178
201601,LT,1624
201601,AA,215
201709,AS,88892
201607,UY,1979
201705,RO,8447
201707,MV,2135
201703,RP,75691
201706,AG,4012
201603,TZ,10409
201708,CF,2973
201608,OS,3114
201609,RM,537
201508,CB,9734
201503,AA,717
201510,NU,1355
201707,TP,10
201605,NE,94
201510,FP,188
201510,IM,20
201602,IM,50
201508,JN,2
201508,SB,1
201508,TU,79902
201502,MY,12011
201502,ZA,3336
201701,US,2082018
201608,ZA,10763
201608,DA,8372
201611,SZ,19637
201707,AO,3267
201707,FM,215
201611,AY,1704
201611,KZ,5437
201512,SG,2300
201605,DO,387
201704,HU,10383
201603,WS,1835
201611,TD,6848
201504,SI,1162
201701,RO,8716
201510,BF,11697
201605,ST,982
201703,WS,1260
201709,KG,2169
201607,SZ,18660
201607,GR,23940
201604,CF,4501
201506,ET,9231
201705,BB,2729
201601,BC,4001
201505,CB,9541
201706,TI,2118
201606,DQ,23
201606,AQ,243
201706,PG,46
201502,KR,50
201505,EK,496
201605,SH,42
201508,BK,996
201502,AL,966
201502,FR,29629
201502,GY,1443
201608,UK,272148
201608,CI,5630
201608,BM,11102
201702,RP,70792
201511,BE,35381
201512,SN,14975
201603,HK,9032
201707,RO,7497
201507,SL,4752
201511,KU,7657
201512,MT,6602
201705,LY,19965
201606,NO,14719
201704,CO,8248
201607,SL,3976
201510,UZ,3509
201612,VC,487
201705,ML,3766
201507,FO,200
201707,NI,136195
201705,AU,10930
201602,NG,3544
201704,LY,9654
201607,GZ,1690
201604,IN,235966
201504,,134251
201510,AN,190
201505,LG,6179
201605,AA,379
201706,SI,1477
201504,BC,2910
201708,LT,1937
201506,BY,8020
201506,HO,2423
201610,PG,78
201607,MF,32
201505,KG,3926
201505,YI,128
201608,YI,119
201702,CQ,43
201508,MA,1092
201502,TI,1194
201701,CB,9474
201608,RS,128013
201608,NI,165141
201702,SN,16450
201703,TU,92839
201708,SW,10885
201603,RE,666
201706,JM,8437
201610,JA,53955
201605,KE,44878
201612,MX,36464
201609,UG,21425
201709,UP,16493
201704,RB,4370
201605,NH,1559
201607,LI,6686
201505,JM,9166
201502,KT,63
201512,VI,136
201703,RO,11159
201503,AS,163370
201511,TS,8116
201609,GT,2804
201706,AY,670
201505,RP,61498
201609,GB,6437
201608,IV,1282
201505,IR,76015
201506,LG,3265
201705,TV,85
201505,WQ,3
201610,MF,25
201608,GM,64988
201611,ID,33853
201602,ZI,22680
201603,BA,6010
201507,TZ,8166
201503,IN,213361
201503,GZ,2063
201511,PL,15604
201701,AL,3430
201605,MY,38243
201610,PK,150747
201709,BU,3955
201604,WE,7242
201610,TU,78335
201512,TK,18
201701,,140053
201611,BD,1814
201701,CG,1524
201610,HU,11405
201602,BU,11975
201603,AL,4270
201704,PP,2916
201512,MC,739
201610,BL,1319
201706,GK,819
201601,UZ,2804
201504,BE,13108
201606,MC,779
201703,KR,211
201603,EK,1156
201705,WZ,1298
201512,GG,3120
201610,TN,752
201704,TN,977
201504,UZ,3656
201506,NL,18555
201506,PP,2161
201612,SM,39
201505,FO,35
201611,BR,17178
201512,ET,14214
201705,PL,13448
201602,WI,822
201701,CW,324
201609,IZ,51430
201602,PM,4362
201706,GJ,1287
201604,HO,3653
201706,OD,6178
201612,EK,933
201612,FM,220
201609,WZ,2004
201706,IV,1098
201702,LA,2509
201605,CM,5941
201607,BR,17407
201607,TW,14538
201506,IV,1538
201606,KV,1470
201707,LH,2323
201601,PO,6810
201601,BO,5549
201602,MV,3445
201703,LS,216
201507,BT,1854
201704,BD,1227
201504,TI,4265
201507,TT,549
201506,RQ,2026
201706,NR,301
201611,PG,20
201506,PU,325
201512,MF,40
201608,SH,25
201603,NT,5
201510,BV,4
201509,SB,2
201507,SU,17634
201507,RS,102544
201603,GR,51675
201506,MY,42998
201708,BF,5231
201603,CE,18847
201707,RI,2574
201507,MI,4844
201507,LA,2411
201612,ES,2284
201509,NL,19659
201503,SE,3206
201606,TI,3680
201701,GZ,1622
201607,KV,1589
201705,GB,430
201610,GM,73838
201610,LA,3739
201612,TI,2912
201703,BE,25030
201511,AM,12195
201709,LY,7673
201612,CE,15062
201704,DR,1843
201602,CG,1629
201507,RO,7665
201604,KV,1813
201601,NG,3113
201505,VI,210
201504,IO,6
201611,RQ,1948
201707,SW,9614
201707,DR,1762
201511,PO,7961
201705,AG,4073
201612,IZ,50306
201612,KS,29497
201611,RI,3318
201702,BP,991
201605,AO,4375
201609,RQ,3192
201601,JE,6966
201503,WA,6708
201503,BH,2978
201603,GP,124
201505,JA,47425
201505,MO,6831
201503,KS,31972
201705,CI,5507
201709,PP,1872
201607,ID,29883
201604,LH,3384
201604,IV,2294
201604,PP,3721
201704,CS,2359
201604,TX,2183
201503,BC,4952
201506,DA,7655
201611,SM,87
201608,TP,100
201506,CV,96
201505,AV,249
201507,TL,49
201502,AM,5222
201702,TW,11819
201603,IN,214757
201512,FR,130869
201512,MX,33410
201611,GG,2701
201707,GH,27973
201707,AG,3054
201707,SU,13235
201511,IZ,67444
201602,OD,7771
201503,BR,16819
201503,GB,475
201510,EG,40353
201510,LI,7633
201611,ZA,4662
201607,FJ,6247
201510,CM,4960
201704,GJ,921
201502,EK,223
201703,MK,4825
201705,KS,38636
201705,UG,20629
201709,CI,3493
201605,MO,6507
201707,MH,198
201504,SZ,17815
201604,TW,15640
201606,AG,3795
201605,IM,78
201504,RW,8860
201503,BD,2043
201610,BA,6871
201601,SO,21916
201602,FM,359
201602,SE,1191
201706,CW,495
201504,CD,3999
201607,YI,161
201505,AJ,11033
201512,LS,153
201607,FP,152
201506,FP,176
201512,CV,134
201701,NE,10
201508,US,1838325
201502,LY,13031
201502,KG,1060
201502,PE,2250
201701,FJ,5950
201703,CU,12161
201611,TH,22691
201702,PO,6970
201702,CM,3844
201708,TW,8024
201705,TU,70235
201507,BD,2340
201705,YM,12632
201611,RE,399
201609,NP,14166
201604,GZ,1490
201609,DO,413
201707,GB,423
201709,YI,48
201706,RO,9554
201706,TX,1361
201704,RQ,2010
201705,JM,8512
201510,CT,3105
201704,DJ,2965
201707,CS,2713
201705,KG,2915
201511,KG,4697
201504,TX,2508
201705,FG,84
201706,EK,658
201506,BT,2292
201505,AC,710
201704,AV,199
201607,SC,255
201707,SM,54
201705,JN,1
201507,CE,22087
201508,KE,28381
201508,KU,5816
201502,AU,3650
201502,GK,305
201608,GQ,2908
201602,CA,127778
201702,CB,10311
201702,GV,1990
201610,CA,148425
201611,PS,174
201706,GM,61755
201703,CW,554
201511,AY,976
201510,GM,82131
201510,GH,24291
201606,VE,12823
201605,WA,4068
201604,AM,43789
201502,CT,735
201503,GP,61
201502,SM,27
201605,CE,20854
201704,PL,13499
201704,CB,7576
201708,ML,3871
201505,RM,655
201709,MC,597
201704,KT,54
201606,GI,2285
201606,MP,1236
201506,MP,1435
201508,CQ,80
201504,EK,752
201706,PS,197
201604,LQ,5
201702,RN,37
201508,CM,6335
201508,LO,2533
201502,RB,1191
201502,TT,689
201701,IN,255002
201701,UY,1196
201608,JO,11475
201702,CH,129953
201512,CI,6398
201510,BU,10164
201611,KG,4802
201504,MY,39218
201706,BB,2555
201610,RM,699
201703,BP,904
201507,UP,36545
201706,GT,2570
201706,CD,2967
201704,BK,982
201510,BP,813
201601,TH,23816
201506,EN,4708
201702,FK,76
201505,CQ,25
201705,PF,17
201612,NF,24
201608,BV,1
201607,HQ,10
201602,IP,1
201704,CA,131321
201705,KE,29755
201612,WE,11266
201509,JA,54191
201510,QA,10812
201708,PL,13149
201508,IZ,59879
201705,KZ,8245
201706,MX,32623
201707,AR,5432
201609,NZ,30072
201609,CO,15525
201506,SP,26482
201508,VE,10053
201602,TU,121085
201510,AG,4674
201611,BX,4484
201708,MN,995
201512,LA,2734
201509,SW,16332
201612,GL,1072
201502,GM,23547
201502,AG,2314
201702,IV,2026
201504,OC,430
201609,UV,1817
201709,FO,40
201511,FP,143
201509,CJ,1560
201508,DO,1140
201601,,143419
201603,,157037
201703,RS,183385
201506,TT,802
201503,FR,86688
201607,JO,9803
201607,HR,3305
201708,AA,639
201503,FO,301
201503,RW,6448
201708,IM,35
201511,SO,15114
201707,TT,523
201506,PM,3336
201507,MB,149
201507,MF,17
201707,WQ,4
201612,FO,34
201505,FK,12
201502,LE,7612
201602,US,1964872
201702,KV,2179
201512,NZ,26327
201708,IT,33707
201707,KU,10733
201706,SF,60107
201509,GL,912
201705,BG,26039
201611,CQ,41
201606,ZI,19082
201612,AU,13549
201602,GH,29776
201709,SU,9797
201604,GJ,1060
201505,IC,2190
201611,KR,354
201702,MK,3680
201602,LT,1325
201612,BF,5127
201604,RP,76820
201604,CS,2852
201610,CD,4290
201508,RE,2017
201504,CS,2509
201503,IM,105
201503,BP,1045
201511,AA,267
201708,RE,332
201607,NS,390
201509,ST,748
201701,TP,217
201704,PS,121
201704,SB,2
201608,JQ,3
201508,BR,16626
201502,NU,715
201602,JA,46677
201701,OD,4477
201703,IZ,58688
201708,CO,9718
201708,DA,8831
201506,UK,237396
201511,BP,510
201503,ZI,21046
201511,FJ,5498
201701,WZ,1323
201510,BA,4851
201606,AF,73496
201609,SF,82182
201709,DA,5571
201605,PA,845
201612,GI,803
201602,GK,1050
201706,OC,282
201703,FK,73
201701,NC,121
201705,GR,19576
201611,VT,1732
201703,AL,5587
201606,BF,6456
201604,BX,6950
201706,ES,2441
201504,IS,98371
201504,NL,18418
201604,LO,1641
201608,MN,889
201504,NH,1510
201504,NP,37279
201603,DO,440
201609,DR,2350
201506,UV,883
201608,NE,42
201705,CW,566
201511,SM,46
201709,TL,16
201709,SC,112
201606,SH,20
201503,KQ,1
201508,GM,69742
201508,AO,3434
201508,UP,31080
201608,JM,10044
201608,KN,17890
201608,ID,34584
201608,BE,14766
201703,CY,6297
201702,CO,8387
201602,AF,58315
201603,SN,16388
201707,EC,1952
201706,SZ,15836
201511,SF,56014
201511,PM,3873
201512,SE,1388
201503,OS,3098
201503,TN,787
201612,FI,6962
201612,BR,17378
201609,SC,249
201610,NC,270
201510,AA,256
201601,KT,91
201502,SP,9182
201703,AA,474
201706,VT,1991
201611,CJ,1142
201606,BR,19266
201612,AM,11737
201704,BG,32205
201703,BB,2937
201602,NR,3384
201607,KN,14333
201603,TW,12765
201604,NG,2523
201708,AL,2379
201608,MR,1161
201705,LU,2250
201705,MG,1751
201608,MG,1717
201709,GK,249
201604,RN,76
201508,BG,34314
201508,FI,5181
201508,MJ,380
201502,SA,10332
201502,CY,2154
201502,GL,223
201701,PU,306
201703,PE,10206
201507,BH,3375
201507,DR,3738
201611,GH,33056
201611,CT,2252
201611,HA,8235
201603,NL,23713
201707,RS,167264
201701,BA,8564
201509,SZ,20448
201606,SP,29781
201602,AM,12046
201709,EC,1626
201602,AL,3389
201604,JE,6642
201703,MH,134
201606,RB,3843
201610,KV,1466
201504,QA,9487
201506,PG,174
201506,JE,5454
201609,VI,319
201708,NU,1574
201612,UK,253507
201503,BE,18604
201704,AS,139280
201709,LT,2858
201505,DA,8291
201604,KR,370
201612,GT,3323
201601,NL,20576
201701,OC,323
201704,MI,5981
201509,MD,2558
201503,CT,2007
201503,NS,606
201508,AA,309
201604,NC,259
201505,OC,564
201507,LS,115
201606,GK,941
201703,AV,264
201611,IM,100
201505,VC,452
201604,IO,25
201704,JN,4
201502,AR,5018
201502,RQ,610
201608,NP,16117
201602,RS,146292
201507,GQ,2356
201512,EZ,6901
201512,LH,2864
201611,PM,6284
201610,PE,9035
201609,BB,3315
201510,ZA,8963
201704,GZ,1379
201504,PL,14287
201505,BP,778
201705,MA,870
201510,CB,8768
201704,RO,7865
201604,BF,6736
201608,GY,5532
201606,PU,315
201504,CJ,1041
201504,CE,22825
201707,TK,67
201709,MT,3225
201601,LO,1524
201503,MG,2055
201504,MB,111
201604,RE,350
201705,VQ,564
201709,FK,15
201608,WQ,13
201502,AS,53899
201701,IZ,69832
201702,IN,224442
201702,QA,8603
201703,BR,19625
201507,EZ,7091
201512,TZ,7780
201603,RQ,4955
201606,CA,155177
201706,HO,1985
201511,TW,20034
201601,ZI,18508
201503,HO,2758
201705,ZA,7526
201612,FJ,5972
201609,KE,39931
201709,CU,10439
201602,BB,2146
201602,BO,7894
201601,CU,19082
201510,TI,4384
201610,PL,16704
201601,MU,4455
201502,BP,499
201508,AE,16789
201502,ZI,6638
201707,BY,2632
201510,AM,13984
201511,DJ,3851
201602,ER,3943
201704,DA,6735
201603,BN,3132
201605,EC,3264
201604,OS,3636
201603,TX,3179
201702,CJ,823
201705,ES,2741
201610,WZ,1931
201709,NS,174
201504,CB,9427
201603,AN,74
201607,TK,47
201505,MA,1406
201701,RM,450
201507,NH,571
201505,MJ,511
201612,TL,34
201512,WF,3
201705,AM,12192
201705,LI,7058
201705,UZ,3565
201708,SZ,14214
201604,SY,115957
201605,AU,17056
201706,BR,15940
201706,KU,6552
201706,TU,52122
201707,CY,5845
201609,GH,30556
201608,AS,168176
201608,TD,6650
201603,US,2067303
201707,WA,3453
201611,EC,5552
201506,NC,160
201610,ZI,26760
201605,NR,1776
201611,RM,509
201612,PU,256
201610,GV,1541
201606,EN,2960
201507,GJ,1399
201507,PA,6910
201704,CT,1351
201509,RS,132626
201603,CG,1794
201509,PE,8185
201702,LG,2734
201601,OC,359
201605,LO,1948
201601,WI,308
201506,AV,200
201506,TP,32
201703,TV,68
201509,TK,25
201505,IM,70
201506,MF,53
201508,NP,18416
201508,GH,25642
201502,NP,3147
201502,EN,1010
201502,CW,207
201608,IR,75013
201608,BA,6329
201512,LU,3197
201708,BG,31802
201603,RI,5479
201603,WZ,1394
201707,CW,390
201706,AM,10028
201602,SA,62996
201503,AG,6472
201510,MV,4117
201505,US,1596256
201612,HR,3208
201612,EZ,6061
201709,ZA,4684
201602,ML,3912
201601,BR,25756
201601,KU,9315
201612,LA,2885
201705,VC,508
201505,SU,14759
201503,LH,4368
201705,BE,29864
201604,SO,15695
201705,DR,1813
201605,FO,87
201505,SZ,18286
201706,VI,219
201707,LT,1423
201705,DQ,3
201703,NE,89
201512,AV,273
201610,VI,416
201703,IO,37
201611,MF,20
201706,JQ,2
201608,IZ,57004
201608,GR,20951
201702,SP,28674
201511,US,1715629
201511,DR,2162
201701,CY,9823
201509,NO,11407
201605,OD,5812
201609,TN,1066
201704,MT,7781
201607,KG,3728
201604,PE,9688
201606,CV,126
201703,GV,1630
201607,VC,634
201512,GP,96
201706,WI,232
201610,MP,1281
201607,NZ,28501
201509,GQ,2630
201704,RS,174808
201701,TN,650
201709,BG,50443
201709,NI,93574
201606,BC,5422
201707,NH,548
201604,KN,28334
201604,ES,3175
201506,CF,3219
201504,IN,203604
201604,MT,6737
201608,BK,1180
201701,FO,59
201506,MV,2443
201707,TO,398
201506,IC,2701
201612,TO,527
201708,KT,48
201607,CQ,54
201704,SH,28
201705,CQ,21
201602,TE,3
201502,BR,5376
201701,OS,2471
201507,CM,8415
201507,GT,4267
201512,HO,2211
201611,UP,25134
201708,FJ,5718
201702,HR,3411
201509,UP,32433
201503,KN,13386
201503,HK,8678
201606,MV,1502
201612,UP,25880
201609,EC,2738
201609,UY,1797
201709,KZ,6578
201603,SG,3175
201601,ES,4342
201612,ZA,5919
201709,ST,374
201506,ID,27004
201502,SF,18557
201706,CT,2283
201503,VI,401
201505,SP,25195
201609,GA,3239
201703,SE,747
201604,ET,12528
201608,RI,4151
201512,AO,3921
201705,TD,6111
201608,MT,5351
201608,OC,365
201608,SL,4511
201505,NG,4039
201506,CB,9116
201706,LS,114
201603,NS,221
201703,TL,22
201601,SH,14
201511,TK,12
201701,BE,17348
201702,DR,2921
201511,KN,10819
201511,SI,3989
201511,GY,4782
201701,LI,6597
201703,VC,483
201503,IR,126463
201602,QA,16293
201604,AY,741
201601,AU,13431
201704,MN,1066
201610,GA,3825
201505,MY,53909
201504,UG,12390
201507,EK,576
201709,WZ,894
201706,CS,2568
201607,EC,1752
