MonthYear_Date,EventRootCode,ActionGeo_CountryCode,count
201705,19,CO,496
201609,18,KG,116
201502,18,CD,44
201504,18,GM,679
201604,18,BY,238
201504,18,KN,246
201504,18,SA,1044
201703,18,ZA,38
201601,18,AL,82
201507,19,BA,420
201602,19,TI,151
201503,19,KG,135
201503,19,AU,413
201608,18,MZ,94
201706,18,EN,22
201606,19,IV,110
201508,18,RI,49
201607,19,NR,14
201506,18,ZA,57
201611,18,VE,102
201606,20,AR,7
201707,19,LH,67
201609,18,OS,20
201504,19,AC,19
201609,20,CH,19
201709,19,RW,278
201610,20,BE,11
201605,19,SC,9
201508,18,EZ,64
201608,18,MT,28
201706,19,EK,9
201707,18,GQ,42
201611,19,YI,11
201610,20,TX,12
201609,18,FI,79
201609,18,GY,51
201504,18,UV,36
201703,18,GG,23
201602,20,SO,24
201503,18,WA,88
201707,20,ZI,6
201610,18,GL,7
201603,18,SG,15
201506,18,ML,47
201611,18,UY,10
201709,19,GJ,26
201504,19,KV,80
201505,18,BO,22
201702,20,IT,3
201702,20,ZI,16
201704,18,GV,8
201608,19,CV,5
201609,18,AA,2
201502,20,RP,18
201503,20,HA,6
201505,18,GG,6
201602,18,YI,4
201701,20,KZ,3
201503,18,TT,5
201507,19,NC,3
201703,19,YI,4
201601,02,PU,11
201708,01,FO,15
201607,03,FG,4
201607,01,PC,11
201511,01,CN,33
201610,02,TV,28
201612,01,IM,1
201511,20,BK,13
201610,18,KR,2
201610,20,,9
201510,01,WQ,1
201505,18,OC,2
201708,19,MF,4
201607,20,WA,2
201512,20,HU,1
201510,19,PU,8
201602,20,IV,2
201503,19,SH,2
201505,18,MN,4
201702,01,NZ,4319
201707,01,TU,7721
201605,03,NI,8618
201709,02,JA,2599
201709,02,IS,3277
201607,03,PL,3145
201604,01,BR,3396
201604,02,IZ,2813
201701,02,AR,411
201709,03,QA,1060
201709,01,BO,903
201602,02,GM,5618
201504,02,GM,3925
201504,01,RS,14772
201606,03,GZ,97
201604,02,HU,495
201604,02,DA,614
201509,01,SF,9506
201509,01,CH,22600
201606,01,GT,409
201607,03,FI,478
201611,01,LG,538
201703,02,EI,4985
201702,01,BR,2263
201709,02,SW,615
201709,03,JO,801
201605,03,BX,648
201701,01,LE,1976
201508,02,NP,1461
201602,02,AU,1296
201510,03,DR,225
201510,02,SW,1213
201704,02,SW,969
201502,02,IR,1398
201502,02,UP,1701
201610,02,LH,111
201610,03,GY,433
201603,01,QA,1387
201511,02,EI,3604
201704,01,ZI,2847
201704,02,HA,450
201704,01,WE,706
201612,01,CB,1361
201612,01,IS,16928
201507,02,IC,255
201702,01,MD,365
201601,03,SU,1065
201705,03,MO,480
201705,01,WS,268
201509,02,FG,14
201607,02,MD,142
201709,01,ML,176
201611,03,NS,34
201609,01,RW,895
201503,02,BE,1210
201606,01,WE,898
201701,01,KG,1133
201604,03,HA,251
201706,01,AG,439
201704,01,LG,385
201709,03,MZ,115
201612,03,JM,524
201707,03,TX,238
201606,02,MZ,226
201602,03,NR,207
201608,02,PE,697
201508,02,AL,282
201603,01,AQ,179
201506,01,WE,818
201506,02,RB,316
201509,02,SG,172
201605,03,SC,21
201701,03,TI,179
201603,03,PP,174
201612,03,BX,308
201506,03,ET,750
201608,03,HO,137
201612,01,GK,156
201510,01,DO,97
201510,01,MA,165
201510,01,GL,145
201606,03,PU,18
201708,01,TL,7
201705,03,BP,86
201602,03,MG,84
201506,01,MR,113
201610,02,SC,19
201506,03,MP,130
201503,03,MF,3
201604,03,,12291
201602,03,LY,879
201504,03,BF,387
201601,03,SL,233
201701,02,NO,705
201704,02,BL,162
201709,02,CM,183
201510,03,MK,287
201612,03,KZ,1325
201610,03,GP,8
201706,03,LY,557
201604,03,TT,61
201506,02,DA,550
201612,02,SU,929
201512,02,CJ,146
201504,03,MZ,353
201703,03,MB,5
201602,03,GB,26
201512,02,ST,48
201604,03,UZ,299
201608,03,PG,6
201506,03,FO,11
201606,01,DQ,8
201604,03,MC,56
201607,02,GZ,58
201503,03,SC,10
201511,02,SM,6
201602,19,SA,5326
201707,19,AS,7547
201510,18,JE,78
201705,19,KS,2138
201511,19,HA,236
201507,19,RS,5955
201504,18,JA,408
201504,18,CM,92
201604,19,NG,206
201609,19,CY,236
201503,18,ZI,893
201606,18,AS,2454
201609,18,MO,45
201704,19,PP,149
201512,19,SY,26534
201608,18,YM,787
201708,19,JA,3980
201705,18,FI,68
201701,18,SA,560
201702,19,WZ,38
201508,20,RB,46
201702,19,RM,16
201701,18,HO,73
201707,19,OD,688
201504,19,CE,1413
201605,18,PL,157
201508,19,SO,2169
201610,19,CW,40
201505,18,MX,817
201608,18,CI,55
201502,18,WS,12
201506,19,KG,164
201611,18,GZ,113
201703,18,TN,12
201605,18,BF,53
201607,18,BH,85
201707,18,PO,88
201607,18,JQ,1
201508,19,TW,333
201510,19,LO,56
201506,18,EZ,31
201510,18,NG,122
201702,19,FJ,138
201602,18,RO,69
201508,18,FR,1534
201706,19,RQ,115
201508,19,BN,133
201612,18,GT,124
201502,19,MK,26
201701,18,GV,26
201612,19,TN,45
201701,19,GB,61
201602,19,GK,38
201503,19,MJ,15
201606,20,HR,4
201609,18,RI,29
201511,19,EN,84
201702,20,BM,37
201512,18,DR,13
201603,20,YM,27
201611,20,RW,14
201709,19,CW,3
201605,19,PP,106
201511,18,BL,21
201603,19,MD,32
201707,19,MH,3
201605,20,YM,8
201601,18,SL,44
201503,19,FO,7
201705,20,SF,11
201505,18,CS,6
201509,18,BL,26
201505,19,LU,52
201612,19,VT,26
201607,20,IR,21
201509,20,TH,2
201610,20,YI,8
201608,20,KS,4
201611,20,,12
201601,01,IM,1
201507,01,TL,3
201701,03,TK,6
201611,03,PC,6
201504,20,CA,9
201701,01,TL,1
201511,20,JA,5
201705,19,SE,2
201702,18,RM,4
201709,18,NC,1
201705,20,MR,1
201509,19,PF,2
201512,18,AA,2
201607,19,WQ,1
201505,18,FM,2
201702,01,SF,11783
201702,02,SZ,1619
201702,03,CU,1118
201509,02,KR,112
201703,01,VT,418
201709,01,JA,5227
201609,01,RS,20937
201609,03,IZ,2743
201506,02,RQ,217
201702,01,ET,1107
201708,01,CA,18412
201708,02,ET,400
201605,01,SU,1704
201607,01,IT,6198
201611,01,SA,4094
201611,01,ER,150
201606,02,BG,2025
201603,01,NI,23265
201610,03,AF,2718
201705,03,DA,655
201507,02,CD,369
201506,01,NL,2603
201605,01,JE,975
201706,01,MZ,349
201505,02,DA,632
201505,02,HU,435
201702,02,AG,245
201610,01,MO,1214
201503,03,AS,12229
201503,02,EI,3708
201707,03,BR,1015
201511,02,KE,2766
201508,02,CH,9586
201709,02,IR,2875
201709,03,CU,709
201708,02,UG,1033
201703,01,TZ,1088
201708,03,GA,358
201608,03,KN,667
201611,02,TZ,728
201706,02,IZ,2020
201603,03,SG,174
201603,01,MO,1191
201608,02,MO,348
201702,01,GK,195
201702,01,MG,194
201503,03,IC,248
201506,03,JO,825
201506,02,KG,198
201609,01,BX,1366
201612,03,HU,601
201708,01,LI,917
201502,01,NZ,1450
201604,02,WA,351
201606,01,AC,169
201609,01,AR,1197
201511,01,SG,296
201507,03,TS,715
201709,03,TH,1180
201603,03,RB,287
201603,02,WA,363
201709,02,GY,227
201606,01,LT,229
201610,03,WE,322
201610,01,VC,118
201510,02,UY,99
201502,02,BC,151
201701,03,TN,44
201607,01,SC,60
201506,03,EN,553
201504,01,BC,608
201606,01,LS,29
201510,02,CY,366
201504,03,SE,123
201705,01,GB,57
201512,03,VI,11
201602,03,SI,175
201601,03,CD,173
201703,01,IS,14598
201509,03,BF,439
201505,01,BF,919
201707,03,AO,263
201607,02,LY,870
201509,03,AM,1018
201612,02,BE,1184
201503,03,BF,565
201508,03,LH,222
201707,03,KV,77
201610,02,CF,336
201705,02,KG,111
201512,03,AR,683
201611,01,VT,324
201606,01,VT,412
201607,03,RQ,210
201509,01,KT,50
201510,02,AA,17
201610,02,BP,53
201506,02,SH,7
201503,02,NC,15
201605,03,MC,53
201506,02,BH,178
201506,02,BP,68
201605,01,TL,3
201508,03,TN,76
201503,03,CV,56
201611,02,NF,4
201504,02,MA,60
201602,02,OC,21
201504,01,NS,34
201511,01,TK,2
201609,03,AN,8
201510,03,YI,3
201709,03,AN,2
201512,03,EK,9
201612,03,TN,89
201506,02,AQ,47
201701,03,TV,2
201611,03,MB,5
201502,03,AQ,4
201506,02,NE,13
201508,18,CA,1336
201507,18,SP,406
201611,19,JA,2539
201708,19,UP,1882
201707,19,UK,12109
201606,19,SY,17792
201511,18,CH,1593
201701,18,TU,1615
201705,18,JA,430
201704,18,AS,1851
201704,19,PK,9280
201607,18,BR,283
201707,18,MO,82
201510,18,WE,1408
201506,18,IS,2153
201601,19,GT,445
201708,19,BR,847
201702,19,EN,108
201709,19,BM,2049
201709,19,AQ,5
201604,19,ST,14
201502,20,TU,13
201701,18,SG,79
201605,18,LE,451
201511,18,KE,480
201509,18,MX,984
201512,19,MT,153
201508,18,PM,60
201705,19,CS,84
201504,19,LE,2165
201705,19,AM,813
201506,19,NO,350
201506,18,HO,42
201505,19,CU,609
201608,19,SI,117
201506,19,BU,352
201505,19,SP,1380
201609,19,TS,258
201705,18,CF,74
201704,18,CM,65
201604,20,EI,9
201508,20,YM,14
201611,19,LT,55
201509,18,RQ,24
201703,18,TS,163
201610,18,SN,128
201505,19,CM,417
201609,19,BN,161
201709,20,CF,10
201701,20,CE,5
201510,20,GT,12
201510,19,CY,114
201506,18,NL,142
201609,18,AL,27
201606,18,KR,7
201504,20,BT,5
201509,18,BH,29
201505,18,FJ,34
201506,20,RB,29
201608,20,KV,2
201605,19,MJ,25
201605,19,AC,10
201505,19,AV,4
201606,18,BC,43
201607,19,SM,2
201702,20,UP,22
201503,19,LU,36
201608,18,RE,8
201604,19,YI,12
201503,18,MG,30
201506,18,CB,99
201611,18,TO,15
201706,20,SA,6
201611,18,PU,1
201504,18,GQ,47
201503,18,WS,31
201505,20,EG,24
201608,20,EI,6
201701,18,GI,6
201509,20,QA,4
201705,01,TL,1
201611,02,NS,8
201502,02,YI,3
201703,03,FO,4
201703,19,AV,1
201705,18,TN,1
201604,20,UG,4
201509,19,TP,3
201602,01,TK,2
201506,19,NS,2
201512,01,SB,2
201609,20,AO,3
201508,20,SG,1
201503,18,PS,3
201702,03,HR,308
201706,02,KS,1612
201705,01,IT,5707
201609,01,KN,3814
201708,02,IR,3598
201708,02,GR,938
201709,01,AV,251
201709,03,IT,1648
201604,01,EG,6698
201602,01,PO,934
201606,02,BU,387
201604,03,AF,2490
201509,01,RI,1383
201510,02,MX,2020
201510,01,NO,1732
201511,01,MX,4039
201601,01,KU,1043
201601,03,GH,1388
201512,03,BL,182
201706,03,MT,411
201607,02,MT,500
201605,02,BH,202
201503,02,CA,10157
201701,01,LH,509
201708,02,JE,426
201508,03,IT,3008
201511,01,SZ,2964
201612,03,WE,491
201612,01,SW,2182
201507,02,IR,7442
201705,02,LE,753
201605,01,NH,152
201703,01,LE,1669
201604,02,ZI,1387
201604,02,SF,5690
201604,03,HO,166
201608,02,BG,2525
201701,02,BP,47
201705,03,FI,504
201704,02,AO,276
201709,01,EK,31
201709,03,BD,127
201706,02,RQ,232
201608,03,UY,143
201611,02,CB,594
201607,01,CO,986
201507,01,CO,1143
201506,03,NG,349
201512,03,JO,1287
201510,03,MO,390
201505,03,AG,419
201505,02,KU,445
201511,03,TS,467
201602,02,VE,946
201502,03,CB,248
201612,03,IC,264
201610,01,EC,814
201508,01,VQ,104
201506,02,ET,504
201507,03,MR,29
201606,03,GQ,214
201708,03,GV,86
201607,02,BB,225
201509,02,WA,565
201704,01,MJ,144
201705,01,AV,31
201610,01,UY,238
201506,02,KS,1890
201705,02,GZ,102
201503,02,HA,303
201506,02,PS,25
201603,01,VC,82
201605,03,NR,68
201503,03,NC,16
201602,01,VT,270
201709,02,BU,230
201511,02,AF,2943
201504,03,SZ,1851
201701,02,GQ,216
201612,01,KZ,917
201604,02,BY,294
201704,01,OC,63
201703,01,LT,223
201604,01,VI,456
201506,02,HU,684
201607,01,GI,217
201503,02,BN,150
201502,01,EC,95
201506,03,SH,6
201608,02,SV,18
201505,01,DO,39
201706,02,CN,8
201601,03,CT,114
201602,01,CN,31
201510,01,MF,18
201506,02,BT,175
201506,01,PU,32
201506,02,PC,8
201703,01,SH,1
201610,03,PG,6
201510,02,IM,1
201611,02,TL,3
201509,18,AS,1586
201708,19,AF,10502
201511,19,BM,1161
201704,19,KZ,132
201510,18,EG,656
201705,18,AF,1793
201701,19,GA,1068
201608,18,NI,3524
201508,19,NZ,1491
201609,19,AO,112
201503,18,IZ,2383
201510,18,CU,129
201510,19,OD,849
201703,19,OD,887
201604,19,OD,1156
201706,18,SU,202
201506,18,SY,2115
201612,19,SF,3512
201512,18,CA,1505
201705,19,AU,371
201602,19,DJ,197
201609,18,NZ,200
201604,19,UG,1008
201601,19,EZ,302
201708,20,UK,27
201707,18,JM,106
201703,20,RS,36
201508,19,BU,384
201502,19,JA,1031
201612,18,MG,17
201603,19,GJ,63
201507,18,GT,97
201604,19,MN,52
201609,18,JO,337
201512,19,KZ,195
201709,19,RI,52
201606,18,LI,60
201509,20,GR,15
201604,18,VC,7
201507,18,KG,50
201607,19,BP,19
201610,19,LG,72
201708,19,FO,1
201706,19,SG,100
201704,18,MK,102
201702,18,CD,79
201601,20,GM,18
201503,18,PP,40
201504,18,BM,102
201612,19,GQ,60
201708,19,KZ,89
201507,18,FJ,95
201504,18,AJ,87
201506,18,KZ,26
201709,19,LO,11
201611,18,HU,76
201709,18,SL,17
201507,18,IV,17
201608,19,FP,5
201704,20,AU,1
201605,19,WI,16
201709,19,GA,40
201603,19,CJ,29
201709,18,TS,30
201610,19,BT,47
201612,18,VQ,9
201508,19,LT,90
201604,18,WS,11
201602,18,MU,21
201603,20,HK,2
201707,18,KR,9
201703,20,LY,9
201707,18,VC,10
201607,20,SP,8
201611,02,MB,7
201509,03,TL,2
201709,02,JQ,1
201705,02,MF,4
201705,20,AO,7
201705,20,PL,8
201610,18,MC,1
201611,18,LT,2
201506,02,FK,1
201703,20,TW,2
201611,18,NH,3
201610,18,GJ,8
201606,19,PF,2
201704,19,NC,4
201510,18,AC,3
201506,20,ZI,5
201504,18,EK,1
201708,19,FG,1
201512,18,FP,3
201610,19,PC,1
201506,19,PF,1
201601,01,LE,2136
201602,02,IR,4881
201602,01,RB,839
201705,03,BT,170
201705,03,MC,86
201705,01,LE,1329
201709,01,BG,7132
201507,02,KS,1372
201609,03,GG,442
201611,01,KN,1822
201602,01,NL,2914
201506,02,IR,3555
201702,02,SO,1261
201702,02,KZ,306
201605,03,PP,331
201707,03,IN,15797
201707,02,UK,18600
201511,01,CA,20787
201512,03,RI,341
201512,02,ZI,1365
201512,02,RS,7767
201608,03,BD,137
201608,02,CU,805
201610,02,UK,26243
201606,01,ID,4607
201707,03,CA,8623
201506,03,EG,2547
201506,01,SP,3425
201505,01,NZ,4350
201511,01,NO,1536
201511,01,BG,5527
201508,01,SY,9547
201606,01,LH,451
201606,02,TO,31
201709,03,ET,525
201704,01,IC,337
201704,02,IC,174
201704,03,PL,1074
201509,03,CE,1764
201504,02,SW,755
201610,01,NZ,4463
201506,03,HU,919
201506,01,NS,21
201701,02,AM,462
201703,02,AO,274
201602,01,EC,713
201608,03,MK,256
201609,02,HO,161
201509,01,ER,381
201505,01,LI,1293
201610,01,SW,2577
201603,03,MZ,442
201612,03,TX,165
201502,02,EI,1215
201609,01,CY,880
201705,02,GV,133
201608,03,NS,28
201507,03,AV,16
201612,02,SN,1289
201703,02,TT,28
201609,01,BL,189
201707,03,MV,140
201610,02,BU,444
201705,02,RM,30
201705,03,MD,197
201610,02,LU,183
201605,02,ET,584
201606,03,UY,175
201511,01,RQ,322
201707,03,NO,700
201607,02,CM,218
201511,01,JE,834
201703,02,NE,8
201608,02,AV,7
201505,02,TD,485
201702,03,GT,243
201603,02,MJ,44
201508,01,AO,424
201701,02,BA,447
201510,03,MU,419
201505,02,CD,219
201512,03,TI,293
201504,02,WI,103
201612,01,AC,120
201502,03,ES,15
201704,01,RE,36
201505,01,AY,122
201708,02,IV,83
201605,02,PU,40
201512,01,PU,63
201601,02,EK,35
201605,01,,20889
201708,03,RS,8005
201509,02,HA,320
201603,02,BX,369
201506,02,CG,110
201612,02,BN,191
201610,02,EN,207
201606,02,EN,132
201606,02,NU,68
201612,01,EC,301
201707,01,CI,593
201606,03,KG,449
201507,03,SG,199
201611,02,LG,206
201502,02,AE,331
201510,02,CM,229
201603,01,NR,104
201504,03,GA,190
201703,02,NC,11
201609,01,NC,70
201708,01,AV,22
201707,03,IO,2
201505,03,KV,86
201701,02,MN,31
201607,02,NH,72
201506,02,RM,17
201508,19,CD,809
201508,18,GV,31
201502,19,HA,120
201702,19,CA,7360
201507,19,IS,12354
201611,19,EI,2191
201703,19,ET,563
201507,19,AJ,490
201512,19,NU,70
201509,18,IR,1080
201705,19,IT,1709
201611,19,TH,1009
201511,19,CB,537
201703,18,GZ,88
201609,19,VM,1415
201609,19,LY,2417
201603,20,AM,40
201510,20,US,633
201611,19,VM,1484
201610,19,EG,3294
201610,19,OS,202
201608,18,CH,1466
201612,18,CF,142
201705,19,CT,1190
201701,18,GH,293
201701,20,PK,56
201610,18,OD,261
201507,20,GM,34
201708,18,EI,430
201708,19,MO,950
201602,19,MR,55
201605,19,ER,143
201704,19,MO,222
201603,20,FR,128
201604,20,AM,177
201509,18,GJ,8
201605,18,KU,144
201607,19,KG,200
201504,19,SN,336
201706,19,MZ,135
201702,19,CJ,10
201703,20,NI,41
201512,19,GB,17
201509,18,SL,59
201601,19,NR,14
201704,18,LH,22
201708,18,OD,117
201603,19,MT,198
201702,18,BY,25
201606,18,JE,89
201708,18,CB,128
201506,19,HA,290
201706,19,LA,100
201706,18,GA,45
201703,20,ID,4
201604,19,AY,29
201504,19,MU,119
201709,19,DJ,67
201609,19,SE,25
201608,19,TO,12
201708,20,GM,23
201506,20,BK,25
201506,20,AF,21
201502,18,OS,14
201507,20,IR,43
201604,20,BK,18
201510,20,BK,10
201612,18,FO,1
201506,20,HA,42
201512,20,WE,15
201706,20,ID,3
201608,18,BN,44
201702,03,CQ,2
201603,20,RW,15
201608,20,SZ,3
201505,18,EK,7
201611,01,NT,6
201502,02,FP,3
201702,02,NF,1
201703,20,AU,1
201604,19,CN,16
201503,19,JQ,4
201606,20,RI,1
201507,20,LH,7
201510,18,KT,9
201611,18,NT,1
201511,20,CB,2
201507,20,CM,2
201706,20,CI,1
201702,18,FG,1
201509,20,DR,1
201706,19,WI,3
201606,20,BH,3
201510,20,PO,4
201503,18,SI,1
201705,20,NG,1
201605,20,TW,2
201609,18,AY,1
201704,01,SF,9439
201608,02,TU,5885
201608,02,EI,3877
201602,01,IR,10781
201602,03,IT,3879
201703,03,KZ,708
201701,03,CO,1017
201705,01,MY,4694
201503,03,BU,808
201503,02,VM,1758
201709,02,IN,11962
201507,02,GM,5111
201611,03,JA,6318
201606,02,CA,12457
201708,01,DR,134
201707,02,RS,11519
201707,01,CA,16584
201606,03,IT,3593
201701,01,TX,234
201605,02,CI,456
201510,03,MY,3174
201510,02,AG,273
201512,02,QA,666
201706,01,JE,831
201706,03,BA,421
201706,02,MR,34
201511,02,SF,4140
201706,03,GG,180
201503,01,LG,685
201605,01,OD,639
201607,02,KZ,229
201709,03,RB,192
201703,03,VM,2219
201708,01,VM,2742
201504,03,KG,231
201707,01,LU,218
201704,02,IZ,2379
201612,02,GM,5264
201705,02,UY,67
201708,02,CB,674
201507,03,ET,2129
201609,03,AE,1593
201609,03,BF,403
201708,01,HU,710
201507,02,HK,602
201703,03,LY,737
201508,01,BU,972
201505,03,LY,842
201704,02,BU,240
201510,01,GA,680
201707,03,BT,264
201707,01,GJ,208
201508,01,IV,288
201610,01,GB,126
201706,02,CE,973
201612,03,AR,572
201512,01,CJ,289
201701,02,GR,1529
201612,01,SO,1950
201502,01,UP,3771
201502,03,AJ,253
201512,02,OS,189
201707,01,PU,28
201508,01,DO,250
201708,03,HU,330
201612,02,IV,81
201606,02,CV,7
201602,01,BY,1126
201504,02,OS,242
201603,02,CT,137
201605,02,GT,239
201604,01,NH,147
201507,01,LO,390
201609,02,BH,363
201609,02,MD,151
201510,03,BY,99
201601,03,UZ,200
201708,02,NU,81
201604,03,WE,255
201508,03,BL,148
201511,03,WI,105
201511,02,WA,497
201508,01,GK,160
201606,01,GV,196
201707,03,RE,53
201503,02,WS,199
201504,03,CW,81
201703,02,OC,57
201507,02,MV,234
201502,02,BD,48
201503,02,,11063
201510,02,ER,182
201507,03,PE,539
201611,02,TT,31
201611,02,RO,449
201510,02,MU,250
201509,03,AU,2062
201707,01,LH,356
201604,02,MP,95
201610,03,CF,237
201704,03,GY,437
201601,03,HR,216
201509,02,FK,3
201707,03,CG,86
201508,02,KZ,217
201603,02,MC,70
201512,01,MR,67
201610,02,PG,4
201605,01,PS,43
201612,01,PC,9
201605,01,KR,23
201508,01,AA,51
201502,02,NC,11
201708,03,KR,33
201510,02,TP,6
201601,03,PU,15
201612,02,OC,27
201606,03,FP,25
201605,03,CN,28
201502,19,SF,1087
201603,19,CO,621
201511,19,FR,24740
201511,18,IZ,1829
201507,19,AM,660
201503,19,BM,1137
201705,18,FR,1217
201510,19,BE,887
201702,19,GZ,449
201612,19,KS,1179
201604,18,BE,1493
201604,19,UP,2299
201603,19,BK,435
201702,18,LY,423
201610,19,EI,2197
201604,18,IT,770
201604,19,WI,29
201605,18,SF,1377
201701,19,BB,83
201505,18,IS,1884
201704,18,KS,293
201704,18,GA,53
201509,20,IZ,104
201704,18,ZI,232
201503,19,GZ,295
201705,18,TS,72
201507,18,SF,909
201611,19,IC,110
201509,18,BG,642
201504,18,GR,370
201504,19,OS,150
201603,19,AY,14
201510,19,SG,110
201704,19,CT,126
201504,18,BO,41
201605,19,GJ,67
201609,18,LA,88
201605,18,DA,91
201611,19,MN,31
201703,20,PK,46
201605,18,ZA,59
201507,19,SN,497
201612,18,AJ,137
201510,18,AE,185
201709,18,BF,22
201511,19,LU,70
201610,18,SL,24
201601,20,SY,176
201610,19,GK,28
201610,18,MO,63
201611,19,BB,144
201608,18,QA,39
201605,20,MX,8
201705,20,HR,1
201606,18,UZ,36
201507,20,FR,121
201511,20,EZ,4
201707,20,VM,9
201607,18,AL,40
201503,19,MR,43
201605,20,CA,16
201508,20,ET,3
201505,18,GT,30
201609,20,GR,9
201607,18,TO,5
201701,19,FM,4
201612,18,PM,38
201502,18,HA,11
201706,18,CJ,4
201507,20,CH,23
201608,18,MV,23
201502,18,VT,4
201506,20,MZ,8
201506,20,EI,14
201512,20,CH,13
201506,20,MX,10
201502,20,NZ,1
201704,20,KU,2
201605,01,NT,3
201708,03,AV,10
201602,02,KT,9
201507,02,TK,1
201502,02,VC,6
201709,18,WI,1
201609,19,YI,2
201605,20,ER,2
201607,20,GA,1
201609,20,AU,5
201508,01,SH,1
201704,20,HA,1
201507,20,VM,11
201505,20,EZ,1
201511,19,EK,14
201708,19,FK,1
201705,03,BG,1536
201609,03,IN,22289
201610,01,VM,3746
201709,02,SY,1878
201701,01,EZ,1301
201602,01,SP,4004
201602,01,MV,432
201606,02,GH,2820
201607,02,MY,2855
201602,01,TH,3085
201509,02,EC,274
201601,03,BO,677
201707,02,YM,514
201702,02,IZ,3285
201703,02,GM,6189
201703,01,GM,13175
201703,02,BE,1685
201706,01,MF,5
201607,01,UG,2786
201605,03,SP,2380
201503,02,MY,3762
201606,02,SA,2037
201708,02,SZ,923
201508,01,UP,4250
201706,03,IZ,1608
201603,03,SF,4464
201704,03,CA,10251
201704,03,NI,6141
201704,03,IR,3641
201704,02,KN,4901
201610,03,HU,661
201601,01,LY,2320
201703,03,JE,427
201604,03,PM,1741
201606,02,AJ,633
201702,01,WS,296
201511,03,QA,980
201706,03,MJ,94
201606,02,MO,412
201601,01,SI,176
201601,02,MT,526
201709,02,MZ,116
201708,02,PM,534
201708,01,GZ,197
201709,03,LT,142
201507,02,LA,125
201604,02,CN,21
201605,02,BO,501
201704,02,TD,551
201510,02,JM,935
201509,02,RB,511
201611,01,NU,480
201602,01,MN,75
201512,01,WZ,178
201505,02,RW,732
201512,01,LY,2624
201701,03,WZ,60
201602,01,AO,667
201502,02,BB,108
201611,03,MP,115
201611,03,BU,692
201506,01,CJ,187
201510,02,GJ,76
201703,03,GZ,55
201701,02,ES,184
201603,01,ML,649
201503,03,MP,387
201506,02,LI,636
201608,01,ST,168
201709,02,EK,28
201511,02,GB,30
201512,03,GJ,69
201611,03,CF,139
201505,03,BF,358
201505,03,LI,412
201603,03,SL,246
201612,01,FP,9
201704,01,VC,67
201704,02,GQ,227
201503,01,AA,94
201608,01,MA,93
201609,03,TI,112
201609,03,PU,43
201601,03,TD,265
201707,03,AG,149
201610,03,FI,683
201708,03,ER,28
201608,02,NU,124
201602,02,AC,123
201708,03,BC,315
201509,03,BL,180
201602,01,FG,23
201607,02,LO,164
201601,02,ST,71
201704,03,AQ,30
201704,02,NR,44
201512,02,BM,709
201606,02,SE,66
201508,03,RN,12
201606,03,PS,48
201502,03,LA,76
201505,02,SE,69
201709,01,WQ,2
201703,03,VC,62
201603,01,TO,51
201601,02,MJ,45
201505,02,AN,18
201505,03,GV,180
201702,01,SM,13
201607,01,GB,52
201611,02,TN,57
201606,01,FP,13
201506,03,DO,21
201612,01,SH,5
201510,18,IS,6825
201704,18,EG,1470
201509,19,IS,10143
201509,18,IS,2620
201609,19,YM,3160
201511,19,UK,14638
201608,19,TI,184
201502,18,EG,818
201701,19,FR,4435
201702,18,CE,482
201701,19,NP,363
201604,18,SF,1260
201610,18,NI,4175
201505,18,IN,3248
201505,19,UP,3772
201505,19,CE,1590
201609,19,RB,181
201609,19,KV,100
201605,18,UP,352
201511,19,RM,35
201706,19,BO,106
201611,19,AG,353
201512,19,MJ,101
201503,19,WE,691
201601,18,CO,136
201708,18,AA,4
201708,18,NZ,226
201704,18,BA,73
201506,18,DJ,21
201703,18,GA,105
201612,19,PE,429
201504,19,KE,8401
201608,19,VT,47
201704,20,FR,36
201509,18,AR,113
201704,20,IT,48
201508,19,DA,348
201509,18,RB,106
201612,20,CT,11
201705,19,AR,230
201708,18,LY,380
201612,19,CY,158
201708,19,MI,159
201612,19,BN,121
201504,18,TI,31
201502,18,TS,54
201602,20,SU,14
201701,18,TS,135
201707,18,SN,103
201602,18,IV,31
201709,18,HK,21
201705,20,SU,20
201509,20,YM,15
201703,20,CE,6
201701,20,KE,8
201508,19,AC,6
201602,18,MG,5
201608,20,CA,12
201607,19,SH,1
201506,18,MD,3
201704,03,TT,13
201701,18,CJ,9
201607,18,FO,6
201509,18,BP,1
201704,03,CV,4
201504,02,YI,1
201606,20,BF,1
201610,20,PE,2
201507,20,OS,1
201709,19,IM,3
201508,20,JA,11
201503,19,WQ,1
201707,20,MR,1
201504,02,PF,1
201611,18,MA,1
201511,18,SC,1
201602,18,DO,1
201601,20,LH,1
201602,03,SZ,2281
201602,02,SW,1558
201602,03,HU,747
201703,03,BO,939
201702,01,BO,1051
201509,01,ET,1028
201503,03,IT,3019
201507,02,AG,270
201611,01,AS,26169
201506,01,NZ,4640
201605,02,KZ,286
201606,01,IR,7447
201606,01,MY,5940
201702,03,AE,1752
201605,03,FR,7422
201611,03,MY,3235
201707,01,JA,5630
201601,03,JM,578
201705,02,MZ,142
201701,01,SO,2144
201604,01,IZ,6400
201510,01,LS,28
201608,02,UV,82
201610,01,AR,1023
201706,01,QA,7729
201706,01,PO,1239
201706,02,JA,2546
201505,03,KS,2825
201507,02,MO,334
201504,02,AU,586
201604,02,KN,1604
201709,01,MB,32
201704,02,AF,2843
201704,02,JA,3097
201612,02,LY,712
