600478251	20161118	201611	2016	2016.8712	USA	UNITED STATES	USA								USAMIL	UNITED STATES	USA					MIL			0	051	051	05	1	3.4	6	1	6	2.11416490486258	3	Kokomo, Indiana, United States	US	USIN	IN067	40.4864	-86.1336	437425	3	Kokomo, Indiana, United States	US	USIN	IN067	40.4864	-86.1336	437425	3	Kokomo, Indiana, United States	US	USIN	IN067	40.4864	-86.1336	437425	20161118230000	http://kokomoperspective.com/obituaries/willis-hickam-knipe/article_ef1f3598-ace8-11e6-92ed-bff15a5c1494.html
600478252	20161118	201611	2016	2016.8712	USA	UNITED STATES	USA								USAMIL	UNITED STATES	USA					MIL			0	051	051	05	1	3.4	2	1	2	2.11416490486258	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20161118230000	http://kokomoperspective.com/obituaries/willis-hickam-knipe/article_ef1f3598-ace8-11e6-92ed-bff15a5c1494.html
600478253	20161118	201611	2016	2016.8712	USA	UNITED STATES	USA								USAPTY	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	-2.80561122244489	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20161118230000	http://www.npr.org/sections/ombudsman/2016/11/18/502332343/listeners-call-two-interviews-normalizing-hate-speech
600478254	20161118	201611	2016	2016.8712	USA	UNITED STATES	USA								USAREL	UNITED STATES	USA								1	012	012	01	1	-0.4	1	1	1	-3.63881401617251	1	Australia	AS	AS		-27	133	AS	1	Australia	AS	AS		-27	133	AS	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20161118230000	http://www.heraldsun.com.au/news/opinion/laurie-oakes?nk=c9cd5949fe6d805aa1da6be6314874e2-1479509216
600478255	20161118	201611	2016	2016.8712	USA	UNITED STATES	USA								USASPY	UNITED STATES	USA					SPY			1	030	030	03	1	4.0	4	1	4	2.94599018003274	3	West Point, Washington, United States	US	USWA	WA033	47.6618	-122.437	1509420	3	West Point, Washington, United States	US	USWA		47.6618	-122.437	1509420	3	West Point, Washington, United States	US	USWA		47.6618	-122.437	1509420	20161118230000	https://www.lifesitenews.com/news/solidly-pro-life-kansas-rep.-mike-pompeo-selected-as-cia-director
600478256	20161118	201611	2016	2016.8712	USA	UNITED STATES	USA								ZWE	ZIMBABWE	ZWE								1	042	042	04	1	1.9	4	1	4	-5.28350515463918	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20161118230000	http://www.renewamerica.com/columns/miles/161118
600478257	20161118	201611	2016	2016.8712	USA	UNITED STATES	USA								ZWE	ZIMBABWE	ZWE								1	190	190	19	4	-10.0	1	1	1	-5.28350515463918	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	4	Hwange National Park, Matabeleland North, Zimbabwe	ZI	ZI06	40197	-18.9106	27.1217	10699717	4	Hwange National Park, Matabeleland North, Zimbabwe	ZI	ZI06	40197	-18.9106	27.1217	10699717	20161118230000	http://www.renewamerica.com/columns/miles/161118
600478258	20161118	201611	2016	2016.8712	USA	UNITED STATES	USA								ZWE	ZIMBABWE	ZWE								1	190	190	19	4	-10.0	1	1	1	-5.28350515463918	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	4	Hwange National Park, Matabeleland North, Zimbabwe	ZI	ZI06	40197	-18.9106	27.1217	10699717	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20161118230000	http://www.renewamerica.com/columns/miles/161118
600478259	20161118	201611	2016	2016.8712	USA	UNITED STATES	USA								was	WASHOE			was						0	042	042	04	1	1.9	2	1	2	3.96158463385354	3	Washoe, California, United States	US	USCA	CA097	38.3057	-122.736	1701283	3	Washoe, California, United States	US	USCA	CA097	38.3057	-122.736	1701283	3	Washoe, California, United States	US	USCA	CA097	38.3057	-122.736	1701283	20161118230000	http://www.nevadaappeal.com/news/obituaries/jack-john-pursel/
600478260	20161118	201611	2016	2016.8712	USABUS	AMERICAN	USA					BUS													0	020	020	02	1	3.0	6	1	6	1.22180451127819	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20161118230000	http://www.huffingtonpost.com/jared-green/presidentelect-trump-seeks_b_13053512.html
600478261	20161118	201611	2016	2016.8712	USACHR	SAN DIEGO	USA			CHR					CHRCTH	CATHOLIC				CHR	CTH				0	020	020	02	1	3.0	1	1	1	-0.59880239520958	3	Catholic Diocese Of San Diego, California, United States	US	USCA	CA073	32.8108	-117.213	2456489	3	Catholic Diocese Of San Diego, California, United States	US	USCA		32.8108	-117.213	2456489	3	Catholic Diocese Of San Diego, California, United States	US	USCA		32.8108	-117.213	2456489	20161118230000	http://www.sandiegouniontribune.com/news/columnists/sd-no-jenkins20161120-story.html
600478262	20161118	201611	2016	2016.8712	USACHRMAR	UNITED STATES	USA			CHR					CHR	CHRISTIAN				CHR					1	020	020	02	1	3.0	2	1	2	3.56234096692112	1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	20161118230000	http://www.christiandaily.com/article/u-s-bishops-urged-to-bring-more-focus-on-christian-persecution-in-middle-east/59479.htm
600478263	20161118	201611	2016	2016.8712	USACOP	HAWAII	USA					COP													1	020	020	02	1	3.0	8	1	8	-2.97619047619047	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20161118230000	http://westhawaiitoday.com/news/local-news/bench-warrants-11-11-16-0
600478264	20161118	201611	2016	2016.8712	USACOP	UNITED STATES	USA					COP													0	051	051	05	1	3.4	2	1	2	-4.46735395189004	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20161118230000	http://www.aol.com/article/news/2016/11/18/exclusive-florida-inmate-arrested-at-prison-door-in-2004-cold-c/21609524/
600478265	20161118	201611	2016	2016.8712	USACOP	OHIO	USA					COP													1	112	112	11	3	-2.0	6	1	6	-5.63106796116505	3	Dayton, Ohio, United States	US	USOH	OH113	39.7589	-84.1916	1064514	0								3	Dayton, Ohio, United States	US	USOH	OH113	39.7589	-84.1916	1064514	20161118230000	http://tdn-net.com/news/state/16804/state-briefs-30
600478266	20161118	201611	2016	2016.8712	USACOP	NEW ORLEANS	USA					COP													1	193	193	19	4	-10.0	30	1	10	-11.1111111111111	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	0								4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	20161118230000	http://www.nola.com/crime/index.ssf/2016/11/new_orleans_police_investigati_238.html
600478267	20161118	201611	2016	2016.8712	USACOP	RICHMOND	USA					COP													1	193	193	19	4	-10.0	6	1	6	-5.26315789473684	3	Richmond, Virginia, United States	US	USVA	VA760	37.5538	-77.4603	1499957	0								3	Richmond, Virginia, United States	US	USVA	VA760	37.5538	-77.4603	1499957	20161118230000	http://www.richmond.com/news/local/city-of-richmond/article_0ba542dd-6be9-51a2-841f-2c41f868118f.html
600478268	20161118	201611	2016	2016.8712	USACOP	RICHMOND	USA					COP													1	193	193	19	4	-10.0	6	1	6	-5.26315789473684	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20161118230000	http://www.richmond.com/news/local/city-of-richmond/article_0ba542dd-6be9-51a2-841f-2c41f868118f.html
600478269	20161118	201611	2016	2016.8712	USACOP	ATLANTA	USA					COP			CVL	RESIDENTS						CVL			1	190	190	19	4	-10.0	1	1	1	-7.58620689655172	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20161118230000	http://www.wfxg.com/story/33747292/augusta-resident-charged-with-death-of-horry-county-man
600478270	20161118	201611	2016	2016.8712	USACOP	ATLANTA	USA					COP			USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	-7.58620689655172	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	3	Horry County Police Department, South Carolina, United States	US	USSC		33.8342	-79.0482	2334820	20161118230000	http://www.wfxg.com/story/33747292/augusta-resident-charged-with-death-of-horry-county-man
600478271	20161118	201611	2016	2016.8712	USACOP	ATLANTA	USA					COP			USA	UNITED STATES	USA								1	042	042	04	1	1.9	3	1	3	-7.58620689655172	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20161118230000	http://www.wfxg.com/story/33747292/augusta-resident-charged-with-death-of-horry-county-man
600478272	20161118	201611	2016	2016.8712	USACOP	OHIO	USA					COP			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	2	1	2	-5.63106796116505	3	Wright State University, Ohio, United States	US	USOH	OH057	39.7837	-84.0635	1058151	3	Wright State University, Ohio, United States	US	USOH		39.7837	-84.0635	1058151	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20161118230000	http://tdn-net.com/news/state/16804/state-briefs-30
600478273	20161118	201611	2016	2016.8712	USACOP	OHIO	USA					COP			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	2	1	2	-5.63106796116505	3	Dayton, Ohio, United States	US	USOH	OH113	39.7589	-84.1916	1064514	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20161118230000	http://tdn-net.com/news/state/16804/state-briefs-30
600478274	20161118	201611	2016	2016.8712	USACOP	DALLAS	USA					COP			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-4.6875	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20161118230000	http://www.dailyindependent.com/opinion/in-our-view-thin-blue-line-reminds-all-of-those/article_4eaea946-adc8-11e6-9e37-9b3499756ef4.html
600478275	20161118	201611	2016	2016.8712	USACVL	UNITED STATES	USA					CVL													0	173	173	17	4	-5.0	1	1	1	-12.079927338783	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20161118230000	http://www.longisland.com/news/11-18-16/schneiderman-li-automobile-accident-ring.html
600478276	20161118	201611	2016	2016.8712	USACVL	UNITED STATES	USA					CVL			COP	POLICE CHIEF						COP			1	180	180	18	4	-9.0	2	1	2	-1.46520146520147	1	Canada	CA	CA		60	-95	CA	1	Canada	CA	CA		60	-95	CA	1	Canada	CA	CA		60	-95	CA	20161118230000	http://www.thepacket.ca/opinion/columnists/2016/11/18/the-money-shot.html
600478277	20161118	201611	2016	2016.8712	USACVL	UNITED STATES	USA					CVL			CVL	RESIDENTS						CVL			1	042	042	04	1	1.9	8	1	8	7.69230769230769	3	Rockland, Maine, United States	US	USME	ME013	44.1037	-69.1089	574358	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20161118230000	http://knox.villagesoup.com/p/cmca-to-rockland-thanks/1597195
600478278	20161118	201611	2016	2016.8712	USACVL	UNITED STATES	USA					CVL			CVL	RESIDENTS						CVL			1	0841	084	08	2	7.0	6	1	6	7.69230769230769	3	Rockland, Maine, United States	US	USME	ME013	44.1037	-69.1089	574358	2	Maine, United States	US	USME		44.6074	-69.3977	ME	3	Rockland, Maine, United States	US	USME	ME013	44.1037	-69.1089	574358	20161118230000	http://knox.villagesoup.com/p/cmca-to-rockland-thanks/1597195
600478279	20161118	201611	2016	2016.8712	USACVL	UNITED STATES	USA					CVL			CVL	RESIDENTS						CVL			1	0841	084	08	2	7.0	2	1	2	7.69230769230769	3	Rockland, Maine, United States	US	USME	ME013	44.1037	-69.1089	574358	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20161118230000	http://knox.villagesoup.com/p/cmca-to-rockland-thanks/1597195
600478280	20161118	201611	2016	2016.8712	USACVL	THE US	USA					CVL			USA	THE US	USA								1	020	020	02	1	3.0	5	1	5	-0.619195046439629	1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	1	United States	US	US		38	-97	US	20161118230000	http://www.americanbazaaronline.com/opinion/
600478281	20161118	201611	2016	2016.8712	USAEDU	IOWA	USA					EDU													0	070	070	07	2	7.0	3	1	3	2.42537313432836	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20161118230000	http://www.thegazette.com/subject/news/education/k-12-education/lt-gov-reynolds-praises-computer-science-education-urges-students-to-work-in-iowa-20161118
600478282	20161118	201611	2016	2016.8712	USAEDU	UNITED STATES	USA					EDU													1	180	180	18	4	-9.0	4	1	4	-0.58055152394775	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20161118230000	http://wnpr.org/?page=1019
600478283	20161118	201611	2016	2016.8712	USAEDU	ILLINOIS	USA					EDU			JEW	JEWISH				JEW					1	112	112	11	3	-2.0	2	1	2	0	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20161118230000	http://qz.com/841650/conservative-christian-minister-mike-huckabee-is-likely-to-be-donald-trumps-ambassador-to-israel/
600478284	20161118	201611	2016	2016.8712	USAEDU	UNITED STATES	USA					EDU			USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	-2.96846011131725	3	Harvard University, Massachusetts, United States	US	USMA	MA017	42.3784	-71.1164	618399	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20161118230000	https://www.washingtonpost.com/news/grade-point/wp/2016/11/18/students-protest-choice-of-climate-change-skeptic-to-head-epa/
600478285	20161118	201611	2016	2016.8712	USAEDU	UNITED STATES	USA					EDU			USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	-2.96846011131725	3	Harvard University, Massachusetts, United States	US	USMA	MA017	42.3784	-71.1164	618399	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Harvard University, Massachusetts, United States	US	USMA		42.3784	-71.1164	618399	20161118230000	https://www.washingtonpost.com/news/grade-point/wp/2016/11/18/students-protest-choice-of-climate-change-skeptic-to-head-epa/
600478286	20161118	201611	2016	2016.8712	USAEDU	IOWA	USA					EDU			USA	UNITED STATES	USA								0	070	070	07	2	7.0	2	1	2	2.42537313432836	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20161118230000	http://www.thegazette.com/subject/news/education/k-12-education/lt-gov-reynolds-praises-computer-science-education-urges-students-to-work-in-iowa-20161118
600478287	20161118	201611	2016	2016.8712	USAEDU	CALIFORNIA	USA					EDU			USA	LOS ANGELES	USA								1	090	090	09	2	-2.0	7	1	7	-12.6948775055679	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20161118230000	http://www.hcplive.com/medical-news/girls-with-adhd-often-have-comorbid-behavioral-disorders
600478288	20161118	201611	2016	2016.8712	USAEDU	ILLINOIS	USA					EDU			USAELI	ARKANSAS	USA					ELI			1	110	110	11	3	-2.0	2	1	2	0	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20161118230000	http://qz.com/841650/conservative-christian-minister-mike-huckabee-is-likely-to-be-donald-trumps-ambassador-to-israel/
600478289	20161118	201611	2016	2016.8712	USAEDU	ILLINOIS	USA					EDU			USAELI	ARKANSAS	USA					ELI			1	111	111	11	3	-2.0	2	1	2	0	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20161118230000	http://qz.com/841650/conservative-christian-minister-mike-huckabee-is-likely-to-be-donald-trumps-ambassador-to-israel/
600478290	20161118	201611	2016	2016.8712	USAELI	AL GORE	USA					ELI													1	141	141	14	3	-6.5	10	1	10	-0.83396512509477	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20161118230000	http://alltechnews.org/2016/11/18/some-urging-michigan-electors-to-change-votes/
600478291	20161118	201611	2016	2016.8712	USAELI	UNITED STATES	USA					ELI			USA	UNITED STATES	USA								1	051	051	05	1	3.4	4	1	4	-4.6875	3	Ashland, Texas, United States	US	USTX	TX459	32.6907	-94.7044	1377957	3	Ashland, Texas, United States	US	USTX	TX459	32.6907	-94.7044	1377957	3	Ashland, Texas, United States	US	USTX	TX459	32.6907	-94.7044	1377957	20161118230000	http://www.dailyindependent.com/opinion/in-our-view-thin-blue-line-reminds-all-of-those/article_4eaea946-adc8-11e6-9e37-9b3499756ef4.html
600478292	20161118	201611	2016	2016.8712	USAGOV	UNITED STATES	USA					GOV													1	013	013	01	1	0.4	2	1	2	6.9047619047619	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20161118230000	http://chicagocrusader.com/city-gary-recognized-achievements-addressing-childhood-obesity-lets-move-cities-towns-counties/
600478293	20161118	201611	2016	2016.8712	USAGOV	OBAMA	USA					GOV													1	041	041	04	1	1.0	4	1	4	-0.58139534883721	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20161118230000	http://crooksandliars.com/2016/11/cnn-commentator-reminds-us-all-we-live
600478294	20161118	201611	2016	2016.8712	USAGOV	OBAMA	USA					GOV													1	041	041	04	1	1.0	6	1	6	-0.58139534883721	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20161118230000	http://crooksandliars.com/2016/11/cnn-commentator-reminds-us-all-we-live
600478295	20161118	201611	2016	2016.8712	USAGOV	NASA	USA					GOV													1	042	042	04	1	1.9	5	1	5	-0.69444444444445	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	0								3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	20161118230000	http://www.10tv.com/article/bizarre-hexagon-saturn-shines-nasa-photo
600478296	20161118	201611	2016	2016.8712	USAGOV	UNITED STATES	USA					GOV													0	051	051	05	1	3.4	2	1	2	-1.00200400801604	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	0								3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20161118230000	http://www.pamplinmedia.com/pt/9-news/332949-212796-psu-pps-seek-to-reassure-immigrants-in-face-of-trump-uncertainty
600478297	20161118	201611	2016	2016.8712	USAGOV	OBAMA	USA					GOV													0	051	051	05	1	3.4	8	1	8	-0.83396512509477	1	Syria	SY	SY		35	38	SY	0								1	Israel	IS	IS		31.5	34.75	IS	20161118230000	http://alltechnews.org/2016/11/18/some-urging-michigan-electors-to-change-votes/
600478298	20161118	201611	2016	2016.8712	USAGOV	OBAMA	USA					GOV													0	051	051	05	1	3.4	2	1	2	-0.83396512509477	1	Syria	SY	SY		35	38	SY	0								1	Ukraine	UP	UP		49	32	UP	20161118230000	http://alltechnews.org/2016/11/18/some-urging-michigan-electors-to-change-votes/
600478299	20161118	201611	2016	2016.8712	USAGOV	OBAMA	USA					GOV													0	071	071	07	2	7.4	4	1	4	1.6597510373444	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20161118230000	http://www.indianz.com/News/2016/11/18/bureau-of-indian-affairs-returns-14m-in.asp
600478300	20161118	201611	2016	2016.8712	USAGOV	NASA	USA					GOV													1	071	071	07	2	7.4	10	1	10	0.78740157480315	1	French Guiana	FG	FG		4	-53	FG	0								1	French Guiana	FG	FG		4	-53	FG	20161118230000	http://www.americanbazaaronline.com/technology/
600478301	20161118	201611	2016	2016.8712	USAGOV	OBAMA	USA					GOV													0	071	071	07	2	7.4	6	1	6	1.6597510373444	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20161118230000	http://www.indianz.com/News/2016/11/18/bureau-of-indian-affairs-returns-14m-in.asp
600478302	20161118	201611	2016	2016.8712	USAGOV	OBAMA	USA					GOV													1	163	163	16	4	-8.0	10	1	10	-7.40354535974974	1	Sudan	SU	SU		15	30	SU	0								1	Sudan	SU	SU		15	30	SU	20161118230000	http://www.csmonitor.com/USA/Foreign-Policy/2016/1118/Why-the-US-is-now-calling-for-an-arms-embargo-on-South-Sudan
600478303	20161118	201611	2016	2016.8712	USAGOV	NEW YORK	USA					GOV													1	172	172	17	4	-5.0	6	1	6	-2.85035629453682	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20161118230000	http://www.insurancebusiness.ca/ca/news/breaking-news/new-york-regulator-may-ban-insurers-from-using-occupational-data-217325.aspx
600478304	20161118	201611	2016	2016.8712	USAGOV	US OFFICIAL	USA					GOV			AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	10	1	10	-5.49450549450549	1	Nauru	NR	NR		-0.5333	166.917	NR	1	Nauru	NR	NR		-0.5333	166.917	NR	1	Nauru	NR	NR		-0.5333	166.917	NR	20161118230000	http://www.sbs.com.au/news/article/2016/11/19/us-officials-arrive-australia-refugee-deal
600478305	20161118	201611	2016	2016.8712	USAGOV	UNITED STATES	USA					GOV			CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	2	1	2	-1.85701021355617	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20161118230000	http://inthesetimes.com/article/19651/universities-sanctuary-campus
600478306	20161118	201611	2016	2016.8712	USAGOV	OBAMA	USA					GOV			DEU	GERMANY	DEU								1	040	040	04	1	1.0	8	1	8	-2.57234726688103	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20161118230000	http://www.irishsun.com/index.php/sid/249520003
600478307	20161118	201611	2016	2016.8712	USAGOV	OBAMA	USA					GOV			ESP	SPAIN	ESP								1	040	040	04	1	1.0	2	1	2	-2.57234726688103	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	1	Spain	SP	SP		40	-4	SP	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20161118230000	http://www.irishsun.com/index.php/sid/249520003
600478308	20161118	201611	2016	2016.8712	USAGOV	OBAMA	USA					GOV			FRA	FRANCE	FRA								1	040	040	04	1	1.0	2	1	2	-2.57234726688103	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	1	France	FR	FR		46	2	FR	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20161118230000	http://www.irishsun.com/index.php/sid/249520003
600478309	20161118	201611	2016	2016.8712	USAGOV	OBAMA	USA					GOV			GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	2	1	2	-2.57234726688103	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	1	United Kingdom	UK	UK		54	-2	UK	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20161118230000	http://www.irishsun.com/index.php/sid/249520003
600478310	20161118	201611	2016	2016.8712	USAGOV	HILLARY CLINTON	USA					GOV			GOV	ATTORNEY GENERAL						GOV			0	040	040	04	1	1.0	6	1	6	-4.01929260450161	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20161118230000	http://netrightdaily.com/2016/11/jeff-sessions-will-restore-rule-law-attorney-general/
600478311	20161118	201611	2016	2016.8712	USAGOV	OBAMA	USA					GOV			ITA	ITALY	ITA								1	040	040	04	1	1.0	2	1	2	-2.57234726688103	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	1	Italy	IT	IT		42.8333	12.8333	IT	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20161118230000	http://www.irishsun.com/index.php/sid/249520003
600478312	20161118	201611	2016	2016.8712	USAGOV	INTERNAL REVENUE SERVICE	USA					GOV			LEG	LAWMAKER						LEG			0	020	020	02	1	3.0	1	1	1	2.10378681626928	5	Kwara State, Kwara, Nigeria	NI	NI30	191411	8.5	5	-2017029	5	Kwara State, Kwara, Nigeria	NI	NI30	191411	8.5	5	-2017029	5	Kwara State, Kwara, Nigeria	NI	NI30	191411	8.5	5	-2017029	20161118230000	http://nationalaccordnewspaper.com/2016/11/saraki-inaugurates-empowerment-scheme-provide-40000-job-opportunities/
600478313	20161118	201611	2016	2016.8712	USAGOV	THE WHITE HOUSE	USA					GOV			LEG	SENATE						LEG			0	020	020	02	1	3.0	1	1	1	1.12640801001252	1	Afghanistan	AF	AF		33	65	AF	1	Afghanistan	AF	AF		33	65	AF	1	Afghanistan	AF	AF		33	65	AF	20161118230000	http://www.military.com/daily-news/2016/11/18/trump-taps-fiery-general-putin-ties-security-post.html
600478314	20161118	201611	2016	2016.8712	USAGOV	UNITED STATES	USA					GOV			RUS	MOSCOW	RUS								1	012	012	01	1	-0.4	10	1	10	-4.11392405063291	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20161118230000	http://www.irishsun.com/index.php/sid/249507475
600478315	20161118	201611	2016	2016.8712	USAGOV	HILLARY CLINTON	USA					GOV			USA	AMERICAN	USA								0	010	010	01	1	0.0	2	1	2	-4.01929260450161	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20161118230000	http://netrightdaily.com/2016/11/jeff-sessions-will-restore-rule-law-attorney-general/
600478316	20161118	201611	2016	2016.8712	USAGOV	HILLARY CLINTON	USA					GOV			USA	AMERICAN	USA								0	010	010	01	1	0.0	2	1	2	-4.01929260450161	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20161118230000	http://netrightdaily.com/2016/11/jeff-sessions-will-restore-rule-law-attorney-general/
